transaction_id,transaction_date,month_start,tx_year,tx_month,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,current_age,gender,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,card_has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,credit_score_band,age_group,utilization_ratio
7475469,"2010-01-01 03:23:00",2010-01-01,2010,1,1787,2228,37.09,0,96712,Lexington,KY,40509,5813,,52,Female,0.00,0.00,0.00,689,6,Mastercard,Debit,0,1,27590.00,2009-03-01,2010,0,"Fair (650-699)",45-54,0.0013
7475470,"2010-01-01 03:26:00",2010-01-01,2010,1,609,2892,11.44,0,46284,Garland,TX,75040,5411,,59,Male,0.00,0.00,0.00,717,3,Visa,Credit,0,2,10600.00,2005-05-01,2005,0,"Good (700-749)",55-64,0.0011
7475471,"2010-01-01 03:27:00",2010-01-01,2010,1,1209,3387,4.78,0,50783,"New Rochelle",NY,10801,5411,,45,Female,0.00,0.00,0.00,699,6,Mastercard,"Debit (Prepaid)",0,1,76.00,2008-06-01,2014,0,"Fair (650-699)",45-54,0.0629
7475473,"2010-01-01 03:29:00",2010-01-01,2010,1,895,1116,35.23,0,45188,"Big Bear Lake",CA,92315,5651,,46,Female,0.00,0.00,0.00,832,3,Mastercard,"Debit (Prepaid)",0,2,49.00,2007-02-01,2017,0,"Excellent (750+)",45-54,0.7190
7475474,"2010-01-01 03:32:00",2010-01-01,2010,1,819,3245,102.27,0,51664,Pittsburgh,PA,15224,4900,,55,Female,0.00,0.00,0.00,687,3,Visa,Credit,0,1,8400.00,2002-06-01,2010,0,"Fair (650-699)",55-64,0.0122
7475475,"2010-01-01 03:32:00",2010-01-01,2010,1,1237,2092,3.58,0,75936,Waukegan,IL,60085,5814,,46,Female,0.00,0.00,0.00,717,6,Mastercard,"Debit (Prepaid)",0,2,51.00,2005-03-01,2007,0,"Good (700-749)",45-54,0.0702
7475476,"2010-01-01 03:32:00",2010-01-01,2010,1,1538,3206,14.36,0,98374,Nazareth,PA,18064,5411,,82,Male,0.00,0.00,0.00,590,2,Mastercard,Debit,0,2,21284.00,1998-06-01,2016,0,"Very Poor (<600)",65+,0.0007
7475477,"2010-01-01 03:36:00",2010-01-01,2010,1,1686,2617,176.44,0,1827,Lafayette,CO,80026,5912,,54,Female,0.00,0.00,0.00,708,3,Visa,Credit,0,1,16300.00,2009-04-01,2013,0,"Good (700-749)",45-54,0.0108
7475478,"2010-01-01 03:49:00",2010-01-01,2010,1,442,112,120.00,0,27092,Belleville,IL,62221,4829,,47,Male,0.00,0.00,0.00,791,5,Visa,Debit,0,1,40384.00,2006-01-01,2006,0,"Excellent (750+)",45-54,0.0030
7475479,"2010-01-01 03:51:00",2010-01-01,2010,1,1209,3387,4.39,0,50783,"New Rochelle",NY,10801,5411,,45,Female,0.00,0.00,0.00,699,6,Mastercard,"Debit (Prepaid)",0,1,76.00,2008-06-01,2014,0,"Fair (650-699)",45-54,0.0578
7475480,"2010-01-01 03:52:00",2010-01-01,2010,1,618,3411,6.72,0,75781,"Manhattan Beach",CA,90266,5411,,32,Male,0.00,0.00,0.00,701,4,Visa,Debit,0,1,12496.00,2008-06-01,2010,0,"Good (700-749)",25-34,0.0005
7475481,"2010-01-01 03:52:00",2010-01-01,2010,1,1941,2940,13.79,0,56241,Campbell,TX,75422,5310,,38,Male,0.00,0.00,0.00,740,3,Visa,"Debit (Prepaid)",0,2,30.00,2007-05-01,2008,0,"Good (700-749)",35-44,0.4597
7475482,"2010-01-01 03:53:00",2010-01-01,2010,1,241,3921,63.50,0,70766,Rockingham,NC,28379,5651,,58,Female,0.00,0.00,0.00,737,5,Visa,Credit,0,1,6900.00,2009-07-01,2012,0,"Good (700-749)",55-64,0.0092
7475483,"2010-01-01 03:56:00",2010-01-01,2010,1,377,4602,59.44,0,55604,Withee,WI,54498,7538,,80,Female,0.00,0.00,0.00,750,5,Mastercard,Debit,0,1,32636.00,2006-09-01,2016,0,"Excellent (750+)",65+,0.0018
7475486,"2010-01-01 04:01:00",2010-01-01,2010,1,421,2177,96.63,0,20561,Ottumwa,IA,52501,5912,,53,Female,0.00,0.00,0.00,790,7,Mastercard,Credit,0,1,10600.00,2008-03-01,2016,0,"Excellent (750+)",45-54,0.0091
7475487,"2010-01-01 04:05:00",2010-01-01,2010,1,1382,2838,93.13,0,22014,Dallas,TX,75253,4900,,58,Male,0.00,0.00,0.00,706,4,Mastercard,Debit,0,2,11415.00,2003-05-01,2013,0,"Good (700-749)",55-64,0.0082
7475488,"2010-01-01 04:06:00",2010-01-01,2010,1,1080,2562,31.50,0,85304,Eastman,GA,31023,5310,,56,Female,0.00,0.00,0.00,703,2,Mastercard,Debit,0,1,1470.00,2008-04-01,2008,0,"Good (700-749)",55-64,0.0214
7475489,"2010-01-01 04:13:00",2010-01-01,2010,1,1413,4673,1.62,0,20519,Jasper,IN,47546,5942,,39,Female,0.00,0.00,0.00,685,5,Mastercard,Debit,0,2,15562.00,2008-09-01,2016,0,"Fair (650-699)",35-44,0.0001
7475492,"2010-01-01 04:17:00",2010-01-01,2010,1,1920,2791,33.19,0,35001,"Oak Park",MN,56357,5813,,64,Male,0.00,0.00,0.00,713,4,Visa,Debit,0,2,20318.00,1996-05-01,2015,0,"Good (700-749)",55-64,0.0016
7475493,"2010-01-01 04:18:00",2010-01-01,2010,1,816,5066,108.13,0,98374,"Church Hill",TN,37642,5411,,56,Male,0.00,0.00,0.00,759,5,Visa,Debit,0,2,13593.00,2006-10-01,2006,0,"Excellent (750+)",55-64,0.0080
7475495,"2010-01-01 04:21:00",2010-01-01,2010,1,1635,115,14.50,0,45501,Jamaica,NY,11434,5912,,54,Male,0.00,0.00,0.00,616,6,Visa,Debit,0,2,24876.00,2006-01-01,2009,0,"Poor (600-649)",45-54,0.0006
7475496,"2010-01-01 04:22:00",2010-01-01,2010,1,1313,4183,3.36,0,98374,Slovan,PA,15078,5411,,35,Male,0.00,0.00,0.00,653,2,Mastercard,"Debit (Prepaid)",0,2,87.00,2006-08-01,2016,0,"Fair (650-699)",35-44,0.0386
7475497,"2010-01-01 04:25:00",2010-01-01,2010,1,20,3857,2.56,0,59397,Weatherford,TX,76086,5812,,86,Female,0.00,0.00,0.00,757,8,Mastercard,Debit,0,1,15771.00,2008-07-01,2016,0,"Excellent (750+)",65+,0.0002
7475498,"2010-01-01 04:27:00",2010-01-01,2010,1,1736,113,55.79,0,24823,Brooklyn,NY,11211,7538,,43,Male,0.00,0.00,0.00,695,4,Visa,Debit,0,1,23631.00,2006-01-01,2014,0,"Fair (650-699)",35-44,0.0024
7475499,"2010-01-01 04:28:00",2010-01-01,2010,1,1812,2531,174.06,0,68671,"North Little Rock",AR,72116,5541,,31,Female,0.00,0.00,0.00,574,2,Mastercard,Debit,0,1,33557.00,2007-04-01,2013,0,"Very Poor (<600)",25-34,0.0052
7475502,"2010-01-01 04:31:00",2010-01-01,2010,1,1378,2921,60.00,0,27092,Suring,WI,54174,4829,,46,Female,0.00,0.00,0.00,614,4,Amex,Credit,0,1,10100.00,2007-05-01,2016,0,"Poor (600-649)",45-54,0.0059
7475505,"2010-01-01 04:38:00",2010-01-01,2010,1,100,5903,60.09,0,20916,Hillsborough,NC,27278,5651,,56,Male,0.00,0.00,0.00,813,7,Mastercard,Debit,0,2,21205.00,2007-12-01,2011,0,"Excellent (750+)",55-64,0.0028
7475506,"2010-01-01 04:38:00",2010-01-01,2010,1,839,4725,74.76,0,32175,Danbury,CT,6810,7538,,45,Female,0.00,0.00,0.00,622,3,Mastercard,Debit,0,2,37192.00,2009-09-01,2010,0,"Poor (600-649)",45-54,0.0020
7475507,"2010-01-01 04:39:00",2010-01-01,2010,1,1629,4290,29.93,0,95377,"Fort Lauderdale",FL,33313,5912,,42,Female,0.00,0.00,0.00,598,1,Mastercard,Debit,0,2,18776.00,2009-08-01,2012,0,"Very Poor (<600)",35-44,0.0016
7475508,"2010-01-01 04:44:00",2010-01-01,2010,1,1807,2823,119.42,0,84708,Bronx,NY,10463,4900,,47,Female,0.00,0.00,0.00,828,5,Amex,Credit,0,2,13200.00,2002-05-01,2014,0,"Excellent (750+)",45-54,0.0090
7475511,"2010-01-01 04:49:00",2010-01-01,2010,1,1880,2014,67.09,0,40475,"Arlington Heights",IL,60005,7802,,61,Male,0.00,0.00,0.00,771,3,Mastercard,Debit,0,1,14719.00,2000-03-01,2008,0,"Excellent (750+)",55-64,0.0046
7475512,"2010-01-01 04:51:00",2010-01-01,2010,1,1563,5125,1.14,0,14528,"Los Angeles",CA,90004,5499,,49,Female,0.00,0.00,0.00,683,4,Mastercard,Debit,0,3,1129.00,2008-10-01,2012,0,"Fair (650-699)",45-54,0.0010
7475513,"2010-01-01 04:52:00",2010-01-01,2010,1,1728,153,69.85,0,49286,Waupaca,WI,54981,5300,,47,Female,0.00,0.00,0.00,601,4,Mastercard,Debit,0,2,1930.00,2008-01-01,2015,0,"Poor (600-649)",45-54,0.0362
7475514,"2010-01-01 04:54:00",2010-01-01,2010,1,33,2404,8.73,0,50783,"Spring Creek",NV,89815,5411,,77,Female,0.00,0.00,0.00,596,5,Mastercard,Debit,0,2,4589.00,1999-04-01,2011,0,"Very Poor (<600)",65+,0.0019
7475515,"2010-01-01 04:54:00",2010-01-01,2010,1,464,3233,104.40,0,32175,Orlando,FL,32804,7538,,36,Male,0.00,0.00,0.00,850,1,Amex,Credit,0,2,18000.00,2002-06-01,2011,0,"Excellent (750+)",35-44,0.0058
7475516,"2010-01-01 04:56:00",2010-01-01,2010,1,464,3233,104.10,0,32175,Orlando,FL,32804,7538,"Technical Glitch",36,Male,0.00,0.00,0.00,850,1,Amex,Credit,0,2,18000.00,2002-06-01,2011,0,"Excellent (750+)",35-44,0.0058
7475517,"2010-01-01 04:58:00",2010-01-01,2010,1,984,2796,79.70,0,60569,Kissimmee,FL,34758,5300,,63,Female,0.00,0.00,0.00,850,5,Visa,Debit,0,1,14217.00,1997-05-01,2013,0,"Excellent (750+)",55-64,0.0056
7475518,"2010-01-01 04:58:00",2010-01-01,2010,1,1148,5804,2.68,0,59935,Philadelphia,PA,19146,5499,,54,Male,0.00,0.00,0.00,687,4,Amex,Credit,0,2,9300.00,2004-12-01,2014,0,"Fair (650-699)",45-54,0.0003
7475521,"2010-01-01 05:09:00",2010-01-01,2010,1,1378,4227,60.00,0,27092,Suring,WI,54174,4829,,46,Female,0.00,0.00,0.00,614,4,Visa,Debit,0,2,15925.00,2007-08-01,2007,0,"Poor (600-649)",45-54,0.0038
7475522,"2010-01-01 05:10:00",2010-01-01,2010,1,630,2059,60.00,0,27092,Jacksonville,FL,32221,4829,,60,Male,0.00,0.00,0.00,491,3,Mastercard,Debit,0,1,7546.00,2004-03-01,2010,0,"Very Poor (<600)",55-64,0.0080
7475523,"2010-01-01 05:10:00",2010-01-01,2010,1,1455,2960,11.78,0,76199,"San Diego",CA,92102,5813,,36,Male,0.00,0.00,0.00,713,4,Mastercard,Debit,0,1,427.00,2008-05-01,2010,0,"Good (700-749)",35-44,0.0276
7475525,"2010-01-01 05:12:00",2010-01-01,2010,1,1964,2508,18.24,0,715,Clayton,NC,27520,7230,,68,Male,0.00,0.00,0.00,643,4,Mastercard,Credit,0,2,9600.00,2006-04-01,2015,0,"Poor (600-649)",65+,0.0019
7475526,"2010-01-01 05:15:00",2010-01-01,2010,1,847,4531,140.00,0,27092,Billings,OK,74630,4829,,81,Female,0.00,0.00,0.00,591,6,Mastercard,Credit,0,2,3400.00,2003-09-01,2008,0,"Very Poor (<600)",65+,0.0412
7475527,"2010-01-01 05:15:00",2010-01-01,2010,1,1098,4626,6.76,0,50867,Hawarden,IA,51023,5541,,50,Male,0.00,0.00,0.00,752,4,Visa,Debit,0,1,12640.00,2006-09-01,2009,0,"Excellent (750+)",45-54,0.0005
7475528,"2010-01-01 05:16:00",2010-01-01,2010,1,1541,228,4.22,0,61806,Clinton,TN,37716,5912,,48,Female,0.00,0.00,0.00,681,5,Mastercard,Debit,0,2,12157.00,2010-01-01,2019,0,"Fair (650-699)",45-54,0.0003
7475529,"2010-01-01 05:19:00",2010-01-01,2010,1,595,4666,67.25,0,94050,Bunn,NC,27508,5655,,79,Male,0.00,0.00,0.00,699,4,Mastercard,Debit,0,2,14408.00,2008-09-01,2008,0,"Fair (650-699)",65+,0.0047
7475531,"2010-01-01 05:20:00",2010-01-01,2010,1,1356,4752,48.76,0,76639,"Fond Du Lac",WI,54935,5732,,84,Male,0.00,0.00,0.00,733,5,Visa,Credit,0,2,8100.00,2009-09-01,2015,0,"Good (700-749)",65+,0.0060
7475532,"2010-01-01 05:24:00",2010-01-01,2010,1,641,14,8.84,0,41943,Columbus,OH,43228,5813,,62,Male,0.00,0.00,0.00,735,6,Mastercard,Debit,0,1,24819.00,2000-01-01,2011,0,"Good (700-749)",55-64,0.0004
7475533,"2010-01-01 05:26:00",2010-01-01,2010,1,961,4584,36.53,0,42465,"Wilkes Barre",PA,18703,5813,,76,Male,0.00,0.00,0.00,721,4,Visa,Credit,0,1,18300.00,2005-09-01,2005,0,"Good (700-749)",65+,0.0020
7475535,"2010-01-01 05:33:00",2010-01-01,2010,1,503,1088,16.71,0,32175,Chicago,IL,60630,7538,,47,Female,0.00,0.00,0.00,694,2,Mastercard,"Debit (Prepaid)",0,1,39.00,2006-02-01,2006,0,"Fair (650-699)",45-54,0.4285
7475537,"2010-01-01 05:36:00",2010-01-01,2010,1,1759,4232,3.03,0,23481,Oceanside,CA,92057,5812,,87,Female,0.00,0.00,0.00,778,6,Visa,Debit,0,1,18365.00,2007-08-01,2010,0,"Excellent (750+)",65+,0.0002
7475538,"2010-01-01 05:38:00",2010-01-01,2010,1,470,5097,6.83,0,22938,Wister,OK,74966,5812,,56,Male,0.00,0.00,0.00,747,3,Visa,Credit,0,1,5800.00,2007-10-01,2013,0,"Good (700-749)",55-64,0.0012
7475539,"2010-01-01 05:38:00",2010-01-01,2010,1,1696,2408,4.02,0,35451,"Merritt Island",FL,32952,5812,,63,Female,0.00,0.00,0.00,606,1,Mastercard,Debit,0,2,12047.00,2000-04-01,2008,0,"Poor (600-649)",55-64,0.0003
7475540,"2010-01-01 05:38:00",2010-01-01,2010,1,1769,43,0.18,0,86438,Manahawkin,NJ,8050,5499,,75,Male,0.00,0.00,0.00,661,5,Visa,Credit,0,1,9700.00,2003-01-01,2020,0,"Fair (650-699)",65+,0.0000
7475541,"2010-01-01 05:40:00",2010-01-01,2010,1,303,4194,80.00,0,27092,Brighton,CO,80602,4829,,94,Male,0.00,0.00,0.00,690,6,Amex,Credit,0,1,20000.00,2007-08-01,2020,0,"Fair (650-699)",65+,0.0040
7475542,"2010-01-01 05:40:00",2010-01-01,2010,1,550,163,1.98,0,50783,Mecosta,MI,49332,5411,,76,Male,0.00,0.00,0.00,763,4,Mastercard,Credit,0,2,4200.00,2008-01-01,2008,0,"Excellent (750+)",65+,0.0005
7475543,"2010-01-01 05:41:00",2010-01-01,2010,1,1676,134,66.98,0,21189,"Elk Grove Village",IL,60007,5812,,51,Male,0.00,0.00,0.00,681,3,Mastercard,Debit,0,1,17360.00,2007-01-01,2010,0,"Fair (650-699)",45-54,0.0039
7475544,"2010-01-01 05:43:00",2010-01-01,2010,1,185,5361,2.91,0,25705,Elizabeth,NJ,7201,5411,,47,Female,0.00,0.00,0.00,779,3,Amex,Credit,0,1,6900.00,2000-11-01,2013,0,"Excellent (750+)",45-54,0.0004
7475545,"2010-01-01 05:43:00",2010-01-01,2010,1,810,4309,16.16,0,2124,Springfield,KY,40069,5812,,77,Female,0.00,0.00,0.00,705,6,Visa,Credit,0,1,6900.00,2009-08-01,2010,0,"Good (700-749)",65+,0.0023
7475547,"2010-01-01 05:46:00",2010-01-01,2010,1,1513,2965,1.00,0,86438,Dryden,NY,13053,5499,,48,Male,0.00,0.00,0.00,733,3,Mastercard,Credit,0,1,27200.00,2008-05-01,2011,0,"Good (700-749)",45-54,0.0000
7475548,"2010-01-01 05:46:00",2010-01-01,2010,1,1776,4938,11.91,0,73840,Nashport,OH,43830,5912,,47,Male,0.00,0.00,0.00,693,3,Amex,Credit,0,1,13400.00,1999-10-01,2012,0,"Fair (650-699)",45-54,0.0009
7475551,"2010-01-01 05:48:00",2010-01-01,2010,1,52,4976,115.82,0,26810,Plattekill,NY,12568,5541,,56,Female,0.00,0.00,0.00,730,3,Visa,Debit,0,2,20930.00,2002-10-01,2008,0,"Good (700-749)",55-64,0.0055
7475552,"2010-01-01 05:48:00",2010-01-01,2010,1,246,1158,34.46,0,53187,Minneapolis,MN,55419,5813,,50,Female,0.00,0.00,0.00,791,4,Visa,Debit,0,1,40350.00,2008-02-01,2014,0,"Excellent (750+)",45-54,0.0009
7475555,"2010-01-01 05:49:00",2010-01-01,2010,1,737,148,1.40,0,88374,Medford,OR,97504,5411,,61,Female,0.00,0.00,0.00,758,2,Visa,Debit,0,1,6789.00,2007-01-01,2009,0,"Excellent (750+)",55-64,0.0002
7475556,"2010-01-01 05:51:00",2010-01-01,2010,1,1487,5978,91.13,0,20884,Renfrew,PA,16053,5812,,59,Female,0.00,0.00,0.00,727,3,Visa,Debit,0,1,26083.00,2009-12-01,2009,0,"Good (700-749)",55-64,0.0035
7475557,"2010-01-01 05:51:00",2010-01-01,2010,1,1516,1002,16.67,0,69956,Milpitas,CA,95035,5310,,38,Male,0.00,0.00,0.00,755,2,Mastercard,Debit,0,1,47153.00,2002-02-01,2006,0,"Excellent (750+)",35-44,0.0004
7475561,"2010-01-01 05:53:00",2010-01-01,2010,1,1516,1002,1.88,0,19252,Milpitas,CA,95035,5411,,38,Male,0.00,0.00,0.00,755,2,Mastercard,Debit,0,1,47153.00,2002-02-01,2006,0,"Excellent (750+)",35-44,0.0000
7475562,"2010-01-01 05:55:00",2010-01-01,2010,1,11,243,262.47,0,16041,"South Ozone Park",NY,11420,7802,,39,Female,0.00,0.00,0.00,714,6,Visa,Debit,0,2,17208.00,2010-01-01,2016,0,"Good (700-749)",35-44,0.0153
7475563,"2010-01-01 05:55:00",2010-01-01,2010,1,190,4621,3.40,0,23098,Skokie,IL,60077,5812,,40,Male,0.00,0.00,0.00,711,5,Visa,"Debit (Prepaid)",0,1,41.00,2006-09-01,2017,0,"Good (700-749)",35-44,0.0829
7475564,"2010-01-01 05:56:00",2010-01-01,2010,1,530,3344,2.98,0,88646,Colton,CA,92324,5812,,78,Male,0.00,0.00,0.00,682,6,Mastercard,Debit,0,2,15061.00,2007-06-01,2007,0,"Fair (650-699)",65+,0.0002
7475565,"2010-01-01 05:56:00",2010-01-01,2010,1,1840,3322,10.79,0,27156,Beaverton,OR,97005,5812,,46,Female,0.00,0.00,0.00,706,5,Mastercard,Debit,0,2,21701.00,2006-06-01,2007,0,"Good (700-749)",45-54,0.0005
7475566,"2010-01-01 05:57:00",2010-01-01,2010,1,28,2568,300.48,0,23008,Woodbridge,VA,22191,5932,,39,Female,0.00,0.00,0.00,789,4,Mastercard,Debit,0,2,29717.00,2008-04-01,2008,0,"Excellent (750+)",35-44,0.0101
7475568,"2010-01-01 05:57:00",2010-01-01,2010,1,1826,5779,3.29,0,43293,"Lady Lake",FL,32159,5499,,45,Female,0.00,0.00,0.00,654,1,Mastercard,"Debit (Prepaid)",0,1,49.00,2002-12-01,2009,0,"Fair (650-699)",45-54,0.0671
7475569,"2010-01-01 05:59:00",2010-01-01,2010,1,1381,3738,9.84,0,11264,Mentor,OH,44060,5812,,79,Male,0.00,0.00,0.00,690,4,Mastercard,Debit,0,1,22964.00,2005-07-01,2011,0,"Fair (650-699)",65+,0.0004
7475570,"2010-01-01 06:00:00",2010-01-01,2010,1,1080,2562,43.13,0,11468,Macon,GA,31204,5970,,56,Female,0.00,0.00,0.00,703,2,Mastercard,Debit,0,1,1470.00,2008-04-01,2008,0,"Good (700-749)",55-64,0.0293
7475571,"2010-01-01 06:00:00",2010-01-01,2010,1,1209,4573,3.41,0,89738,Yonkers,NY,10710,5411,,45,Female,0.00,0.00,0.00,699,6,Amex,Credit,0,2,19400.00,2005-09-01,2013,0,"Fair (650-699)",45-54,0.0002
7475573,"2010-01-01 06:01:00",2010-01-01,2010,1,628,2579,95.00,0,59935,Narberth,PA,19072,5499,,57,Male,0.00,0.00,0.00,815,3,Mastercard,"Debit (Prepaid)",0,1,76.00,2008-04-01,2008,0,"Excellent (750+)",55-64,1.2500
7475574,"2010-01-01 06:01:00",2010-01-01,2010,1,760,5876,2.12,0,75781,Columbus,OH,43228,5411,,56,Female,0.00,0.00,0.00,778,3,Amex,Credit,0,1,9100.00,2007-12-01,2008,0,"Excellent (750+)",55-64,0.0002
7475575,"2010-01-01 06:01:00",2010-01-01,2010,1,848,3915,60.37,0,83743,Harwood,MD,20776,7538,,51,Male,0.00,0.00,0.00,711,2,Visa,Debit,0,1,19113.00,2009-07-01,2014,0,"Good (700-749)",45-54,0.0032
7475576,"2010-01-01 06:01:00",2010-01-01,2010,1,1248,5787,41.95,0,40475,"Arlington Heights",IL,60005,7802,,51,Female,0.00,0.00,0.00,698,3,Amex,Credit,0,1,9600.00,2003-12-01,2010,0,"Fair (650-699)",45-54,0.0044
7475577,"2010-01-01 06:01:00",2010-01-01,2010,1,1382,1110,36.92,0,63909,Dallas,TX,75253,5912,,58,Male,0.00,0.00,0.00,706,4,Mastercard,"Debit (Prepaid)",0,1,54.00,2007-02-01,2008,0,"Good (700-749)",55-64,0.6837
7475579,"2010-01-01 06:02:00",2010-01-01,2010,1,847,4531,100.00,0,27092,Billings,OK,74630,4829,,81,Female,0.00,0.00,0.00,591,6,Mastercard,Credit,0,2,3400.00,2003-09-01,2008,0,"Very Poor (<600)",65+,0.0294
7475580,"2010-01-01 06:02:00",2010-01-01,2010,1,1529,4985,3.98,0,23492,"Pompano Beach",FL,33076,5411,,51,Male,0.00,0.00,0.00,692,3,Mastercard,Debit,0,1,31362.00,2003-10-01,2010,0,"Fair (650-699)",45-54,0.0001
7475582,"2010-01-01 06:03:00",2010-01-01,2010,1,511,974,3.33,0,20519,Phoenix,AZ,85015,5942,,66,Male,0.00,0.00,0.00,661,5,Mastercard,"Debit (Prepaid)",0,1,73.00,2000-02-01,2012,0,"Fair (650-699)",65+,0.0456
7475584,"2010-01-01 06:03:00",2010-01-01,2010,1,763,4993,33.64,0,3316,Wynnewood,PA,19096,5912,,35,Male,0.00,0.00,0.00,642,1,Visa,Credit,0,2,24300.00,2003-10-01,2007,0,"Poor (600-649)",35-44,0.0014
7475585,"2010-01-01 06:03:00",2010-01-01,2010,1,1242,5102,78.05,0,32175,Chicago,IL,60621,7538,,52,Female,0.00,0.00,0.00,641,2,Visa,Credit,0,1,7400.00,2007-10-01,2019,0,"Poor (600-649)",45-54,0.0105
7475588,"2010-01-01 06:04:00",2010-01-01,2010,1,1675,4692,64.39,0,43293,Puyallup,WA,98373,5499,,36,Male,0.00,0.00,0.00,767,3,Visa,Debit,0,1,20074.00,2008-09-01,2011,0,"Excellent (750+)",35-44,0.0032
7475589,"2010-01-01 06:05:00",2010-01-01,2010,1,1786,1000,8.73,0,50867,Louisville,OH,44641,5541,,48,Female,0.00,0.00,0.00,755,5,Mastercard,Debit,0,1,8273.00,2002-02-01,2009,0,"Excellent (750+)",45-54,0.0011
7475590,"2010-01-01 06:06:00",2010-01-01,2010,1,211,3739,2.13,0,22484,"Lake Havasu City",AZ,86404,5411,,43,Male,0.00,0.00,0.00,755,3,Mastercard,Debit,0,2,12757.00,2005-07-01,2009,0,"Excellent (750+)",35-44,0.0002
7475591,"2010-01-01 06:06:00",2010-01-01,2010,1,997,5046,35.90,0,83070,"Chula Vista",CA,91913,4121,,57,Female,0.00,0.00,0.00,675,4,Discover,Credit,0,1,11200.00,2006-10-01,2006,0,"Fair (650-699)",55-64,0.0032
7475594,"2010-01-01 06:07:00",2010-01-01,2010,1,425,5149,2.72,0,88374,Carmel,CA,93923,5411,,38,Male,0.00,0.00,0.00,688,4,Mastercard,Debit,0,1,30366.00,2009-10-01,2009,0,"Fair (650-699)",35-44,0.0001
7475595,"2010-01-01 06:07:00",2010-01-01,2010,1,759,3716,66.00,0,59935,Franklin,TN,37067,5499,,60,Male,0.00,0.00,0.00,687,4,Mastercard,Debit,0,2,23154.00,2004-07-01,2012,0,"Fair (650-699)",55-64,0.0029
7475596,"2010-01-01 06:07:00",2010-01-01,2010,1,996,1107,1.54,0,12547,Hollywood,FL,33024,5411,,63,Female,0.00,0.00,0.00,738,6,Mastercard,Credit,0,2,4200.00,2007-02-01,2011,0,"Good (700-749)",55-64,0.0004
7475598,"2010-01-01 06:07:00",2010-01-01,2010,1,1741,1097,10.02,0,50856,Tucson,AZ,85711,5813,,92,Male,0.00,0.00,0.00,707,9,Visa,Credit,0,1,7300.00,2006-02-01,2013,0,"Good (700-749)",65+,0.0014
7475599,"2010-01-01 06:08:00",2010-01-01,2010,1,890,5799,4.04,0,35433,Fullerton,CA,92831,5812,,37,Female,0.00,0.00,0.00,727,2,Visa,Credit,0,2,16500.00,2003-12-01,2011,0,"Good (700-749)",35-44,0.0002
7475600,"2010-01-01 06:08:00",2010-01-01,2010,1,1381,3738,5.41,0,11264,Mentor,OH,44060,5812,,79,Male,0.00,0.00,0.00,690,4,Mastercard,Debit,0,1,22964.00,2005-07-01,2011,0,"Fair (650-699)",65+,0.0002
7475602,"2010-01-01 06:09:00",2010-01-01,2010,1,152,2848,113.09,0,71667,Russellville,AL,35653,7538,,37,Female,0.00,0.00,0.00,773,3,Visa,Credit,0,1,10300.00,2003-05-01,2016,0,"Excellent (750+)",35-44,0.0110
7475603,"2010-01-01 06:09:00",2010-01-01,2010,1,980,5052,1.33,0,59935,"Gwynn Oak",MD,21207,5499,,84,Male,0.00,0.00,0.00,733,7,Mastercard,Debit,0,1,14185.00,2006-10-01,2006,0,"Good (700-749)",65+,0.0001
7475604,"2010-01-01 06:09:00",2010-01-01,2010,1,1150,4672,7.09,0,19464,Hurst,TX,76054,5812,,46,Male,0.00,0.00,0.00,791,5,Mastercard,Debit,0,2,29486.00,2008-09-01,2008,0,"Excellent (750+)",45-54,0.0002
7475605,"2010-01-01 06:09:00",2010-01-01,2010,1,1445,2899,2.38,0,53402,Claypool,IN,46510,5411,,68,Male,0.00,0.00,0.00,841,5,Mastercard,Debit,0,2,11641.00,2006-05-01,2010,0,"Excellent (750+)",65+,0.0002
7475606,"2010-01-01 06:10:00",2010-01-01,2010,1,89,2998,6.89,0,44678,"Mesilla Park",NM,88047,5812,,35,Male,0.00,0.00,0.00,705,4,Mastercard,Debit,0,2,10863.00,2009-05-01,2011,0,"Good (700-749)",35-44,0.0006
7475608,"2010-01-01 06:10:00",2010-01-01,2010,1,357,5481,140.00,0,27092,Boston,MA,2128,4829,,59,Female,0.00,0.00,0.00,735,4,Discover,Credit,0,3,19800.00,2007-11-01,2011,0,"Good (700-749)",55-64,0.0071
7475609,"2010-01-01 06:10:00",2010-01-01,2010,1,657,4662,144.68,0,93195,Pahrump,NV,89048,4900,,83,Female,0.00,0.00,0.00,705,4,Mastercard,Debit,0,1,24186.00,2008-09-01,2008,0,"Good (700-749)",65+,0.0060
7475610,"2010-01-01 06:10:00",2010-01-01,2010,1,1428,5116,1.33,0,14528,Lebanon,MO,65536,5499,,35,Female,0.00,0.00,0.00,508,1,Mastercard,"Debit (Prepaid)",0,1,47.00,2008-10-01,2016,0,"Very Poor (<600)",35-44,0.0283
7475612,"2010-01-01 06:11:00",2010-01-01,2010,1,1640,4967,-84.00,0,61195,Adrian,MI,49221,5541,,67,Female,0.00,0.00,0.00,729,3,Mastercard,Debit,0,1,14231.00,2002-10-01,2010,0,"Good (700-749)",65+,-0.0059
